Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
D1,13/02/16,Darmstadt,Leverkusen,1,2,A,1,0,H,2015-16
D1,13/02/16,Dortmund,Hannover,1,0,H,0,0,D,2015-16
D1,13/02/16,FC Koln,Ein Frankfurt,3,1,H,1,1,D,2015-16
D1,13/02/16,Stuttgart,Hertha,2,0,H,0,0,D,2015-16
D1,13/02/16,Werder Bremen,Hoffenheim,1,1,D,1,1,D,2015-16
D1,13/02/16,Wolfsburg,Ingolstadt,2,0,H,2,0,H,2015-16
D1,14/02/16,Augsburg,Bayern Munich,1,3,A,0,1,A,2015-16
D1,14/02/16,Hamburg,M'gladbach,3,2,H,2,1,H,2015-16
D1,19/02/16,Ein Frankfurt,Hamburg,0,0,D,0,0,D,2015-16
D1,20/02/16,Bayern Munich,Darmstadt,3,1,H,0,1,A,2015-16
D1,20/02/16,Hertha,Wolfsburg,1,1,D,0,0,D,2015-16
D1,20/02/16,Hoffenheim,Mainz,3,2,H,1,1,D,2015-16
D1,20/02/16,Ingolstadt,Werder Bremen,2,0,H,1,0,H,2015-16
D1,20/02/16,M'gladbach,FC Koln,1,0,H,1,0,H,2015-16
D1,21/02/16,Hannover,Augsburg,0,1,A,0,1,A,2015-16
D1,21/02/16,Leverkusen,Dortmund,0,1,A,0,0,D,2015-16
D1,21/02/16,Schalke 04,Stuttgart,1,1,D,1,0,H,2015-16
D1,26/02/16,FC Koln,Hertha,0,1,A,0,1,A,2015-16
D1,27/02/16,Hamburg,Ingolstadt,1,1,D,1,0,H,2015-16
D1,27/02/16,Stuttgart,Hannover,1,2,A,1,1,D,2015-16
D1,27/02/16,Werder Bremen,Darmstadt,2,2,D,1,1,D,2015-16
D1,27/02/16,Wolfsburg,Bayern Munich,0,2,A,0,0,D,2015-16
D1,28/02/16,Augsburg,M'gladbach,2,2,D,0,1,A,2015-16
D1,28/02/16,Dortmund,Hoffenheim,3,1,H,0,1,A,2015-16
D1,28/02/16,Ein Frankfurt,Schalke 04,0,0,D,0,0,D,2015-16
D1,28/02/16,Mainz,Leverkusen,3,1,H,2,0,H,2015-16
D1,1/3/2016,Hannover,Wolfsburg,0,4,A,0,1,A,2015-16
D1,1/3/2016,Ingolstadt,FC Koln,1,1,D,1,0,H,2015-16
D1,2/3/2016,Bayern Munich,Mainz,1,2,A,0,1,A,2015-16
D1,2/3/2016,Darmstadt,Dortmund,0,2,A,0,1,A,2015-16
D1,2/3/2016,Hertha,Ein Frankfurt,2,0,H,0,0,D,2015-16
D1,2/3/2016,Hoffenheim,Augsburg,2,1,H,1,1,D,2015-16
D1,2/3/2016,Leverkusen,Werder Bremen,1,4,A,0,1,A,2015-16
D1,2/3/2016,M'gladbach,Stuttgart,4,0,H,1,0,H,2015-16
D1,2/3/2016,Schalke 04,Hamburg,3,2,H,1,1,D,2015-16
D1,5/3/2016,Augsburg,Leverkusen,3,3,D,2,0,H,2015-16
D1,5/3/2016,Dortmund,Bayern Munich,0,0,D,0,0,D,2015-16
D1,5/3/2016,Ein Frankfurt,Ingolstadt,1,1,D,0,1,A,2015-16
D1,5/3/2016,FC Koln,Schalke 04,1,3,A,1,2,A,2015-16
D1,5/3/2016,Stuttgart,Hoffenheim,5,1,H,2,0,H,2015-16
D1,5/3/2016,Werder Bremen,Hannover,4,1,H,2,1,H,2015-16
D1,5/3/2016,Wolfsburg,M'gladbach,2,1,H,2,1,H,2015-16
D1,6/3/2016,Hamburg,Hertha,2,0,H,0,0,D,2015-16
D1,6/3/2016,Mainz,Darmstadt,0,0,D,0,0,D,2015-16
D1,11/3/2016,Hertha,Schalke 04,2,0,H,1,0,H,2015-16
D1,12/3/2016,Bayern Munich,Werder Bremen,5,0,H,2,0,H,2015-16
D1,12/3/2016,Darmstadt,Augsburg,2,2,D,2,0,H,2015-16
D1,12/3/2016,Hannover,FC Koln,0,2,A,0,1,A,2015-16
D1,12/3/2016,Hoffenheim,Wolfsburg,1,0,H,1,0,H,2015-16
D1,12/3/2016,Ingolstadt,Stuttgart,3,3,D,1,1,D,2015-16
D1,12/3/2016,M'gladbach,Ein Frankfurt,3,0,H,1,0,H,2015-16
D1,13/03/16,Dortmund,Mainz,2,0,H,1,0,H,2015-16
D1,13/03/16,Leverkusen,Hamburg,1,0,H,1,0,H,2015-16
D1,18/03/16,Schalke 04,M'gladbach,2,1,H,0,0,D,2015-16
D1,19/03/16,Ein Frankfurt,Hannover,1,0,H,1,0,H,2015-16
D1,19/03/16,FC Koln,Bayern Munich,0,1,A,0,1,A,2015-16
D1,19/03/16,Hamburg,Hoffenheim,1,3,A,1,2,A,2015-16
D1,19/03/16,Hertha,Ingolstadt,2,1,H,0,0,D,2015-16
D1,19/03/16,Werder Bremen,Mainz,1,1,D,1,1,D,2015-16
D1,19/03/16,Wolfsburg,Darmstadt,1,1,D,0,0,D,2015-16
D1,20/03/16,Augsburg,Dortmund,1,3,A,1,1,D,2015-16
D1,20/03/16,Stuttgart,Leverkusen,0,2,A,0,1,A,2015-16
D1,1/4/2016,Leverkusen,Wolfsburg,3,0,H,1,0,H,2015-16
D1,2/4/2016,Bayern Munich,Ein Frankfurt,1,0,H,1,0,H,2015-16
D1,2/4/2016,Darmstadt,Stuttgart,2,2,D,1,2,A,2015-16
D1,2/4/2016,Dortmund,Werder Bremen,3,2,H,0,0,D,2015-16
D1,2/4/2016,Hannover,Hamburg,0,3,A,0,0,D,2015-16
D1,2/4/2016,Ingolstadt,Schalke 04,3,0,H,2,0,H,2015-16
D1,2/4/2016,Mainz,Augsburg,4,2,H,2,2,D,2015-16
D1,3/4/2016,Hoffenheim,FC Koln,1,1,D,0,0,D,2015-16
D1,3/4/2016,M'gladbach,Hertha,5,0,H,1,0,H,2015-16
D1,8/4/2016,Hertha,Hannover,2,2,D,1,1,D,2015-16
D1,9/4/2016,Ein Frankfurt,Hoffenheim,0,2,A,0,0,D,2015-16
D1,9/4/2016,Hamburg,Darmstadt,1,2,A,0,1,A,2015-16
D1,9/4/2016,Ingolstadt,M'gladbach,1,0,H,0,0,D,2015-16
D1,9/4/2016,Stuttgart,Bayern Munich,1,3,A,0,1,A,2015-16
D1,9/4/2016,Werder Bremen,Augsburg,1,2,A,1,0,H,2015-16
D1,9/4/2016,Wolfsburg,Mainz,1,1,D,0,0,D,2015-16
D1,10/4/2016,FC Koln,Leverkusen,0,2,A,0,2,A,2015-16
D1,10/4/2016,Schalke 04,Dortmund,2,2,D,0,0,D,2015-16
D1,15/04/16,Hannover,M'gladbach,2,0,H,0,0,D,2015-16
D1,16/04/16,Augsburg,Stuttgart,1,0,H,1,0,H,2015-16
D1,16/04/16,Bayern Munich,Schalke 04,3,0,H,0,0,D,2015-16
D1,16/04/16,Darmstadt,Ingolstadt,2,0,H,0,0,D,2015-16
D1,16/04/16,Hoffenheim,Hertha,2,1,H,1,1,D,2015-16
D1,16/04/16,Leverkusen,Ein Frankfurt,3,0,H,0,0,D,2015-16
D1,16/04/16,Werder Bremen,Wolfsburg,3,2,H,1,1,D,2015-16
D1,17/04/16,Dortmund,Hamburg,3,0,H,2,0,H,2015-16
D1,17/04/16,Mainz,FC Koln,2,3,A,1,0,H,2015-16
D1,22/04/16,Hamburg,Werder Bremen,2,1,H,2,0,H,2015-16
D1,23/04/16,FC Koln,Darmstadt,4,1,H,2,1,H,2015-16
D1,23/04/16,Hertha,Bayern Munich,0,2,A,0,0,D,2015-16
D1,23/04/16,Ingolstadt,Hannover,2,2,D,2,0,H,2015-16
D1,23/04/16,Schalke 04,Leverkusen,2,3,A,2,0,H,2015-16
D1,23/04/16,Stuttgart,Dortmund,0,3,A,0,2,A,2015-16
D1,23/04/16,Wolfsburg,Augsburg,0,2,A,0,1,A,2015-16
D1,24/04/16,Ein Frankfurt,Mainz,2,1,H,1,1,D,2015-16
D1,24/04/16,M'gladbach,Hoffenheim,3,1,H,2,0,H,2015-16
D1,29/04/16,Augsburg,FC Koln,0,0,D,0,0,D,2015-16
D1,30/04/16,Bayern Munich,M'gladbach,1,1,D,1,0,H,2015-16
D1,30/04/16,Darmstadt,Ein Frankfurt,1,2,A,1,0,H,2015-16
D1,30/04/16,Dortmund,Wolfsburg,5,1,H,2,0,H,2015-16
D1,30/04/16,Hannover,Schalke 04,1,3,A,1,2,A,2015-16
D1,30/04/16,Hoffenheim,Ingolstadt,2,1,H,1,1,D,2015-16
D1,30/04/16,Leverkusen,Hertha,2,1,H,2,1,H,2015-16
D1,30/04/16,Mainz,Hamburg,0,0,D,0,0,D,2015-16
D1,2/5/2016,Werder Bremen,Stuttgart,6,2,H,3,1,H,2015-16
D1,7/5/2016,Ein Frankfurt,Dortmund,1,0,H,1,0,H,2015-16
D1,7/5/2016,FC Koln,Werder Bremen,0,0,D,0,0,D,2015-16
D1,7/5/2016,Hamburg,Wolfsburg,0,1,A,0,0,D,2015-16
D1,7/5/2016,Hannover,Hoffenheim,1,0,H,1,0,H,2015-16
D1,7/5/2016,Hertha,Darmstadt,1,2,A,1,1,D,2015-16
D1,7/5/2016,Ingolstadt,Bayern Munich,1,2,A,1,2,A,2015-16
D1,7/5/2016,M'gladbach,Leverkusen,2,1,H,1,1,D,2015-16
D1,7/5/2016,Schalke 04,Augsburg,1,1,D,0,0,D,2015-16
D1,7/5/2016,Stuttgart,Mainz,1,3,A,1,1,D,2015-16
D1,14/05/16,Augsburg,Hamburg,1,3,A,1,1,D,2015-16
D1,14/05/16,Bayern Munich,Hannover,3,1,H,2,0,H,2015-16
D1,14/05/16,Darmstadt,M'gladbach,0,2,A,0,1,A,2015-16
D1,14/05/16,Dortmund,FC Koln,2,2,D,1,2,A,2015-16
D1,14/05/16,Hoffenheim,Schalke 04,1,4,A,1,2,A,2015-16
D1,14/05/16,Leverkusen,Ingolstadt,3,2,H,2,1,H,2015-16
D1,14/05/16,Mainz,Hertha,0,0,D,0,0,D,2015-16
D1,14/05/16,Werder Bremen,Ein Frankfurt,1,0,H,0,0,D,2015-16
D1,14/05/16,Wolfsburg,Stuttgart,3,1,H,2,0,H,2015-16
D1,26/08/16,Bayern Munich,Werder Bremen,6,0,H,2,0,H,2016-17
D1,27/08/16,Augsburg,Wolfsburg,0,2,A,0,1,A,2016-17
D1,27/08/16,Dortmund,Mainz,2,1,H,1,0,H,2016-17
D1,27/08/16,Ein Frankfurt,Schalke 04,1,0,H,1,0,H,2016-17
D1,27/08/16,FC Koln,Darmstadt,2,0,H,1,0,H,2016-17
D1,27/08/16,Hamburg,Ingolstadt,1,1,D,1,0,H,2016-17
D1,27/08/16,M'gladbach,Leverkusen,2,1,H,1,0,H,2016-17
D1,28/08/16,Hertha,Freiburg,2,1,H,0,0,D,2016-17
D1,28/08/16,Hoffenheim,RB Leipzig,2,2,D,0,0,D,2016-17
D1,9/9/2016,Schalke 04,Bayern Munich,0,2,A,0,0,D,2016-17
D1,10/9/2016,Darmstadt,Ein Frankfurt,1,0,H,0,0,D,2016-17
D1,10/9/2016,Freiburg,M'gladbach,3,1,H,0,1,A,2016-17
D1,10/9/2016,Ingolstadt,Hertha,0,2,A,0,1,A,2016-17
D1,10/9/2016,Leverkusen,Hamburg,3,1,H,0,0,D,2016-17
D1,10/9/2016,RB Leipzig,Dortmund,1,0,H,0,0,D,2016-17
D1,10/9/2016,Wolfsburg,FC Koln,0,0,D,0,0,D,2016-17
D1,11/9/2016,Mainz,Hoffenheim,4,4,D,4,1,H,2016-17
D1,11/9/2016,Werder Bremen,Augsburg,1,2,A,1,0,H,2016-17
D1,16/09/16,FC Koln,Freiburg,3,0,H,3,0,H,2016-17
D1,17/09/16,Bayern Munich,Ingolstadt,3,1,H,1,1,D,2016-17
D1,17/09/16,Dortmund,Darmstadt,6,0,H,1,0,H,2016-17
D1,17/09/16,Ein Frankfurt,Leverkusen,2,1,H,0,0,D,2016-17
D1,17/09/16,Hamburg,RB Leipzig,0,4,A,0,0,D,2016-17
D1,17/09/16,Hoffenheim,Wolfsburg,0,0,D,0,0,D,2016-17
D1,17/09/16,M'gladbach,Werder Bremen,4,1,H,4,0,H,2016-17
D1,18/09/16,Augsburg,Mainz,1,3,A,0,1,A,2016-17
D1,18/09/16,Hertha,Schalke 04,2,0,H,0,0,D,2016-17
D1,20/09/16,Darmstadt,Hoffenheim,1,1,D,0,0,D,2016-17
D1,20/09/16,Freiburg,Hamburg,1,0,H,0,0,D,2016-17
D1,20/09/16,Ingolstadt,Ein Frankfurt,0,2,A,0,1,A,2016-17
D1,20/09/16,Wolfsburg,Dortmund,1,5,A,0,2,A,2016-17
D1,21/09/16,Bayern Munich,Hertha,3,0,H,1,0,H,2016-17
D1,21/09/16,Leverkusen,Augsburg,0,0,D,0,0,D,2016-17
D1,21/09/16,RB Leipzig,M'gladbach,1,1,D,1,0,H,2016-17
D1,21/09/16,Schalke 04,FC Koln,1,3,A,1,1,D,2016-17
D1,21/09/16,Werder Bremen,Mainz,1,2,A,1,0,H,2016-17
D1,23/09/16,Dortmund,Freiburg,3,1,H,1,0,H,2016-17
D1,24/09/16,Augsburg,Darmstadt,1,0,H,0,0,D,2016-17
D1,24/09/16,Ein Frankfurt,Hertha,3,3,D,2,1,H,2016-17
D1,24/09/16,Hamburg,Bayern Munich,0,1,A,0,0,D,2016-17
D1,24/09/16,Mainz,Leverkusen,2,3,A,2,1,H,2016-17
D1,24/09/16,M'gladbach,Ingolstadt,2,0,H,1,0,H,2016-17
D1,24/09/16,Werder Bremen,Wolfsburg,2,1,H,0,0,D,2016-17
D1,25/09/16,FC Koln,RB Leipzig,1,1,D,1,1,D,2016-17
D1,25/09/16,Hoffenheim,Schalke 04,2,1,H,2,1,H,2016-17
D1,30/09/16,RB Leipzig,Augsburg,2,1,H,1,1,D,2016-17
D1,1/10/2016,Bayern Munich,FC Koln,1,1,D,1,0,H,2016-17
D1,1/10/2016,Darmstadt,Werder Bremen,2,2,D,1,0,H,2016-17
D1,1/10/2016,Freiburg,Ein Frankfurt,1,0,H,1,0,H,2016-17
D1,1/10/2016,Hertha,Hamburg,2,0,H,1,0,H,2016-17
D1,1/10/2016,Ingolstadt,Hoffenheim,1,2,A,0,2,A,2016-17
D1,1/10/2016,Leverkusen,Dortmund,2,0,H,1,0,H,2016-17
D1,2/10/2016,Schalke 04,M'gladbach,4,0,H,0,0,D,2016-17
D1,2/10/2016,Wolfsburg,Mainz,0,0,D,0,0,D,2016-17
D1,14/10/16,Dortmund,Hertha,1,1,D,0,0,D,2016-17
D1,15/10/16,Augsburg,Schalke 04,1,1,D,0,0,D,2016-17
D1,15/10/16,Ein Frankfurt,Bayern Munich,2,2,D,1,1,D,2016-17
D1,15/10/16,FC Koln,Ingolstadt,2,1,H,2,0,H,2016-17
D1,15/10/16,Hoffenheim,Freiburg,2,1,H,1,0,H,2016-17
D1,15/10/16,M'gladbach,Hamburg,0,0,D,0,0,D,2016-17
D1,15/10/16,Werder Bremen,Leverkusen,2,1,H,1,1,D,2016-17
D1,16/10/16,Mainz,Darmstadt,2,1,H,1,0,H,2016-17
D1,16/10/16,Wolfsburg,RB Leipzig,0,1,A,0,0,D,2016-17
D1,21/10/16,Hamburg,Ein Frankfurt,0,3,A,0,1,A,2016-17
D1,22/10/16,Bayern Munich,M'gladbach,2,0,H,2,0,H,2016-17
D1,22/10/16,Darmstadt,Wolfsburg,3,1,H,1,0,H,2016-17
D1,22/10/16,Freiburg,Augsburg,2,1,H,0,0,D,2016-17
D1,22/10/16,Hertha,FC Koln,2,1,H,1,0,H,2016-17
D1,22/10/16,Ingolstadt,Dortmund,3,3,D,2,0,H,2016-17
D1,22/10/16,Leverkusen,Hoffenheim,0,3,A,0,1,A,2016-17
D1,23/10/16,RB Leipzig,Werder Bremen,3,1,H,1,0,H,2016-17
D1,23/10/16,Schalke 04,Mainz,3,0,H,1,0,H,2016-17
D1,28/10/16,M'gladbach,Ein Frankfurt,0,0,D,0,0,D,2016-17
D1,29/10/16,Augsburg,Bayern Munich,1,3,A,0,2,A,2016-17
D1,29/10/16,Darmstadt,RB Leipzig,0,2,A,0,0,D,2016-17
D1,29/10/16,Dortmund,Schalke 04,0,0,D,0,0,D,2016-17
D1,29/10/16,Mainz,Ingolstadt,2,0,H,0,0,D,2016-17
D1,29/10/16,Werder Bremen,Freiburg,1,3,A,0,2,A,2016-17
D1,29/10/16,Wolfsburg,Leverkusen,1,2,A,1,0,H,2016-17
D1,30/10/16,FC Koln,Hamburg,3,0,H,0,0,D,2016-17
D1,30/10/16,Hoffenheim,Hertha,1,0,H,1,0,H,2016-17
D1,4/11/2016,Hertha,M'gladbach,3,0,H,2,0,H,2016-17
D1,5/11/2016,Bayern Munich,Hoffenheim,1,1,D,1,1,D,2016-17
D1,5/11/2016,Ein Frankfurt,FC Koln,1,0,H,1,0,H,2016-17
D1,5/11/2016,Freiburg,Wolfsburg,0,3,A,0,1,A,2016-17
D1,5/11/2016,Hamburg,Dortmund,2,5,A,0,3,A,2016-17
D1,5/11/2016,Ingolstadt,Augsburg,0,2,A,0,0,D,2016-17
D1,5/11/2016,Leverkusen,Darmstadt,3,2,H,1,0,H,2016-17
D1,6/11/2016,RB Leipzig,Mainz,3,1,H,3,0,H,2016-17
D1,6/11/2016,Schalke 04,Werder Bremen,3,1,H,2,1,H,2016-17
D1,18/11/16,Leverkusen,RB Leipzig,2,3,A,2,1,H,2016-17
D1,19/11/16,Augsburg,Hertha,0,0,D,0,0,D,2016-17
D1,19/11/16,Darmstadt,Ingolstadt,0,1,A,0,0,D,2016-17
D1,19/11/16,Dortmund,Bayern Munich,1,0,H,1,0,H,2016-17
D1,19/11/16,Mainz,Freiburg,4,2,H,2,0,H,2016-17
D1,19/11/16,M'gladbach,FC Koln,1,2,A,1,0,H,2016-17
D1,19/11/16,Wolfsburg,Schalke 04,0,1,A,0,0,D,2016-17
D1,20/11/16,Hoffenheim,Hamburg,2,2,D,1,1,D,2016-17
D1,20/11/16,Werder Bremen,Ein Frankfurt,1,2,A,1,0,H,2016-17
D1,25/11/16,Freiburg,RB Leipzig,1,4,A,1,3,A,2016-17
D1,26/11/16,Bayern Munich,Leverkusen,2,1,H,1,1,D,2016-17
D1,26/11/16,Ein Frankfurt,Dortmund,2,1,H,0,0,D,2016-17
D1,26/11/16,FC Koln,Augsburg,0,0,D,0,0,D,2016-17
D1,26/11/16,Hamburg,Werder Bremen,2,2,D,2,2,D,2016-17
D1,26/11/16,Ingolstadt,Wolfsburg,1,1,D,1,0,H,2016-17
D1,26/11/16,M'gladbach,Hoffenheim,1,1,D,1,0,H,2016-17
D1,27/11/16,Hertha,Mainz,2,1,H,1,1,D,2016-17
D1,27/11/16,Schalke 04,Darmstadt,3,1,H,1,1,D,2016-17
D1,2/12/2016,Mainz,Bayern Munich,1,3,A,1,2,A,2016-17
D1,3/12/2016,Dortmund,M'gladbach,4,1,H,2,1,H,2016-17
D1,3/12/2016,Hoffenheim,FC Koln,4,0,H,2,0,H,2016-17
D1,3/12/2016,Leverkusen,Freiburg,1,1,D,0,1,A,2016-17
D1,3/12/2016,RB Leipzig,Schalke 04,2,1,H,1,1,D,2016-17
D1,3/12/2016,Werder Bremen,Ingolstadt,2,1,H,1,0,H,2016-17
D1,3/12/2016,Wolfsburg,Hertha,2,3,A,2,1,H,2016-17
D1,4/12/2016,Augsburg,Ein Frankfurt,1,1,D,1,1,D,2016-17
D1,4/12/2016,Darmstadt,Hamburg,0,2,A,0,1,A,2016-17
D1,9/12/2016,Ein Frankfurt,Hoffenheim,0,0,D,0,0,D,2016-17
D1,10/12/2016,Bayern Munich,Wolfsburg,5,0,H,2,0,H,2016-17
D1,10/12/2016,FC Koln,Dortmund,1,1,D,1,0,H,2016-17
D1,10/12/2016,Freiburg,Darmstadt,1,0,H,0,0,D,2016-17
D1,10/12/2016,Hamburg,Augsburg,1,0,H,0,0,D,2016-17
D1,10/12/2016,Hertha,Werder Bremen,0,1,A,0,1,A,2016-17
D1,10/12/2016,Ingolstadt,RB Leipzig,1,0,H,1,0,H,2016-17
D1,11/12/2016,M'gladbach,Mainz,1,0,H,0,0,D,2016-17
D1,11/12/2016,Schalke 04,Leverkusen,0,1,A,0,0,D,2016-17
D1,16/12/16,Hoffenheim,Dortmund,2,2,D,2,1,H,2016-17
D1,17/12/16,Augsburg,M'gladbach,1,0,H,0,0,D,2016-17
D1,17/12/16,Mainz,Hamburg,3,1,H,1,1,D,2016-17
D1,17/12/16,RB Leipzig,Hertha,2,0,H,1,0,H,2016-17
D1,17/12/16,Schalke 04,Freiburg,1,1,D,0,0,D,2016-17
D1,17/12/16,Werder Bremen,FC Koln,1,1,D,1,1,D,2016-17
D1,17/12/16,Wolfsburg,Ein Frankfurt,1,0,H,1,0,H,2016-17
D1,18/12/16,Darmstadt,Bayern Munich,0,1,A,0,0,D,2016-17
D1,18/12/16,Leverkusen,Ingolstadt,1,2,A,0,1,A,2016-17
D1,20/12/16,Dortmund,Augsburg,1,1,D,0,1,A,2016-17
D1,20/12/16,Ein Frankfurt,Mainz,3,0,H,1,0,H,2016-17
D1,20/12/16,Hamburg,Schalke 04,2,1,H,0,0,D,2016-17
D1,20/12/16,M'gladbach,Wolfsburg,1,2,A,0,1,A,2016-17
D1,21/12/16,Bayern Munich,RB Leipzig,3,0,H,3,0,H,2016-17
D1,21/12/16,FC Koln,Leverkusen,1,1,D,1,1,D,2016-17
D1,21/12/16,Hertha,Darmstadt,2,0,H,0,0,D,2016-17
D1,21/12/16,Hoffenheim,Werder Bremen,1,1,D,1,0,H,2016-17
D1,21/12/16,Ingolstadt,Freiburg,1,2,A,0,2,A,2016-17
D1,20/01/17,Freiburg,Bayern Munich,1,2,A,1,1,D,2016-17
D1,21/01/17,Augsburg,Hoffenheim,0,2,A,0,0,D,2016-17
D1,21/01/17,Darmstadt,M'gladbach,0,0,D,0,0,D,2016-17
D1,21/01/17,RB Leipzig,Ein Frankfurt,3,0,H,2,0,H,2016-17
D1,21/01/17,Schalke 04,Ingolstadt,1,0,H,0,0,D,2016-17
D1,21/01/17,Werder Bremen,Dortmund,1,2,A,0,1,A,2016-17
D1,21/01/17,Wolfsburg,Hamburg,1,0,H,0,0,D,2016-17
D1,22/01/17,Leverkusen,Hertha,3,1,H,2,1,H,2016-17
D1,22/01/17,Mainz,FC Koln,0,0,D,0,0,D,2016-17
D1,27/01/17,Schalke 04,Ein Frankfurt,0,1,A,0,1,A,2016-17
D1,28/01/17,Darmstadt,FC Koln,1,6,A,0,3,A,2016-17
D1,28/01/17,Ingolstadt,Hamburg,3,1,H,2,0,H,2016-17
D1,28/01/17,Leverkusen,M'gladbach,2,3,A,2,0,H,2016-17
D1,28/01/17,RB Leipzig,Hoffenheim,2,1,H,1,1,D,2016-17
D1,28/01/17,Werder Bremen,Bayern Munich,1,2,A,0,2,A,2016-17
D1,28/01/17,Wolfsburg,Augsburg,1,2,A,1,1,D,2016-17
D1,29/01/17,Freiburg,Hertha,2,1,H,1,0,H,2016-17
D1,29/01/17,Mainz,Dortmund,1,1,D,0,1,A,2016-17
D1,3/2/2017,Hamburg,Leverkusen,1,0,H,0,0,D,2016-17
D1,4/2/2017,Bayern Munich,Schalke 04,1,1,D,1,1,D,2016-17
D1,4/2/2017,Dortmund,RB Leipzig,1,0,H,1,0,H,2016-17
D1,4/2/2017,FC Koln,Wolfsburg,1,0,H,0,0,D,2016-17
D1,4/2/2017,Hertha,Ingolstadt,1,0,H,1,0,H,2016-17
D1,4/2/2017,Hoffenheim,Mainz,4,0,H,1,0,H,2016-17
D1,4/2/2017,M'gladbach,Freiburg,3,0,H,0,0,D,2016-17
D1,5/2/2017,Augsburg,Werder Bremen,3,2,H,1,1,D,2016-17
D1,5/2/2017,Ein Frankfurt,Darmstadt,2,0,H,0,0,D,2016-17
D1,10/2/2017,Mainz,Augsburg,2,0,H,1,0,H,2016-17
D1,11/2/2017,Darmstadt,Dortmund,2,1,H,1,1,D,2016-17
D1,11/2/2017,Ingolstadt,Bayern Munich,0,2,A,0,0,D,2016-17
D1,11/2/2017,Leverkusen,Ein Frankfurt,3,0,H,1,0,H,2016-17
D1,11/2/2017,RB Leipzig,Hamburg,0,3,A,0,2,A,2016-17
D1,11/2/2017,Schalke 04,Hertha,2,0,H,1,0,H,2016-17
D1,11/2/2017,Werder Bremen,M'gladbach,0,1,A,0,1,A,2016-17
D1,12/2/2017,Freiburg,FC Koln,2,1,H,1,1,D,2016-17
D1,12/2/2017,Wolfsburg,Hoffenheim,2,1,H,0,1,A,2016-17
D1,17/02/17,Augsburg,Leverkusen,1,3,A,0,2,A,2016-17
D1,18/02/17,Dortmund,Wolfsburg,3,0,H,1,0,H,2016-17
D1,18/02/17,Ein Frankfurt,Ingolstadt,0,2,A,0,1,A,2016-17
D1,18/02/17,Hamburg,Freiburg,2,2,D,1,1,D,2016-17
D1,18/02/17,Hertha,Bayern Munich,1,1,D,1,0,H,2016-17
D1,18/02/17,Hoffenheim,Darmstadt,2,0,H,0,0,D,2016-17
D1,18/02/17,Mainz,Werder Bremen,0,2,A,0,2,A,2016-17
D1,19/02/17,FC Koln,Schalke 04,1,1,D,1,1,D,2016-17
D1,19/02/17,M'gladbach,RB Leipzig,1,2,A,0,1,A,2016-17
D1,24/02/17,Wolfsburg,Werder Bremen,1,2,A,1,2,A,2016-17
D1,25/02/17,Bayern Munich,Hamburg,8,0,H,3,0,H,2016-17
D1,25/02/17,Darmstadt,Augsburg,1,2,A,0,0,D,2016-17
D1,25/02/17,Freiburg,Dortmund,0,3,A,0,1,A,2016-17
D1,25/02/17,Hertha,Ein Frankfurt,2,0,H,0,0,D,2016-17
D1,25/02/17,Leverkusen,Mainz,0,2,A,0,2,A,2016-17
D1,25/02/17,RB Leipzig,FC Koln,3,1,H,2,0,H,2016-17
D1,26/02/17,Ingolstadt,M'gladbach,0,2,A,0,0,D,2016-17
D1,26/02/17,Schalke 04,Hoffenheim,1,1,D,1,0,H,2016-17
D1,3/3/2017,Augsburg,RB Leipzig,2,2,D,1,1,D,2016-17
D1,4/3/2017,Dortmund,Leverkusen,6,2,H,2,0,H,2016-17
D1,4/3/2017,FC Koln,Bayern Munich,0,3,A,0,1,A,2016-17
D1,4/3/2017,Hoffenheim,Ingolstadt,5,2,H,1,1,D,2016-17
D1,4/3/2017,Mainz,Wolfsburg,1,1,D,1,1,D,2016-17
D1,4/3/2017,M'gladbach,Schalke 04,4,2,H,1,1,D,2016-17
D1,4/3/2017,Werder Bremen,Darmstadt,2,0,H,0,0,D,2016-17
D1,5/3/2017,Ein Frankfurt,Freiburg,1,2,A,1,1,D,2016-17
D1,5/3/2017,Hamburg,Hertha,1,0,H,0,0,D,2016-17
D1,10/3/2017,Leverkusen,Werder Bremen,1,1,D,1,0,H,2016-17
D1,11/3/2017,Bayern Munich,Ein Frankfurt,3,0,H,2,0,H,2016-17
D1,11/3/2017,Darmstadt,Mainz,2,1,H,2,1,H,2016-17
D1,11/3/2017,Freiburg,Hoffenheim,1,1,D,0,0,D,2016-17
D1,11/3/2017,Hertha,Dortmund,2,1,H,1,0,H,2016-17
D1,11/3/2017,Ingolstadt,FC Koln,2,2,D,1,1,D,2016-17
D1,11/3/2017,RB Leipzig,Wolfsburg,0,1,A,0,1,A,2016-17
D1,12/3/2017,Hamburg,M'gladbach,2,1,H,1,1,D,2016-17
D1,12/3/2017,Schalke 04,Augsburg,3,0,H,3,0,H,2016-17
D1,17/03/17,Dortmund,Ingolstadt,1,0,H,1,0,H,2016-17
D1,18/03/17,Augsburg,Freiburg,1,1,D,1,1,D,2016-17
D1,18/03/17,Ein Frankfurt,Hamburg,0,0,D,0,0,D,2016-17
D1,18/03/17,FC Koln,Hertha,4,2,H,3,0,H,2016-17
D1,18/03/17,Hoffenheim,Leverkusen,1,0,H,0,0,D,2016-17
